Server ID,Server Name,Server Status,Disk Usage (%),CPU Usage (%),Memory Usage (%),Operating System,Number of CPU Cores,RAM Capacity (GB),Network Traffic (Mbps),Disk I/O (IOPS),Server Location,Server Uptime (days),Target
706367d4-b798-442c-b008-79282c593cf0,Server C,Offline,57.93,56.76,63.86,Linux,6,64,66.53,22.73,Office,291,1
404dc716-e3ed-4619-8626-3e096586a0ca,Server A,Online,18.37,22.37,82.29,Ubuntu Server,16,16,23.84,52.7,Office,263,1
d7ba478d-8c22-4833-8ed2-74a5a10e9f83,Server A,Online,73.1,55.8,14.53,Ubuntu Server,4,32,45.33,46.55,Office,290,1
0e834f81-1cf4-4479-8c38-ef7e8b08e52a,Server B,Online,18.99,11.27,68.1,Linux,12,16,89.91,69.04,Office,32,0
a9132934-f058-4e24-be72-e8c28193e1c3,Server B,Online,35.89,49.92,44.3,Ubuntu Server,16,16,12.62,16.01,Data Center,257,1
06922a6c-d287-4824-a204-6c6e424b2f4a,Server C,Offline,19.31,17.02,72.71,Linux,4,32,73.35,87.19,Data Center,281,1
298e7b87-c5db-4949-9962-3035891f8d99,Server C,Online,82.54,43.86,43.91,Linux,8,64,47.1,46.6,Office,193,1
993b64d8-f8e1-4f67-859c-e20d53003c99,Server C,Offline,79.73,81.92,42.24,Linux,12,64,13.74,66.31,Office,27,0
a9672d28-c1bd-4087-b687-4d153976134d,Server A,Online,20.09,63.01,62.3,Windows Server,8,16,58.11,95.56,Data Center,172,1
57c61c18-e93e-451b-972c-7be8aa740598,Server A,Online,52.88,53.31,78.91,Ubuntu Server,12,16,79.69,89.17,Data Center,356,1
d2758ea4-2ac4-4c92-9cec-d3208b780e95,Server A,Online,11.89,65.51,85.96,Windows Server,16,8,25.81,93.61,Data Center,113,1
2148affb-699f-48c4-b3f6-2e13a73b321f,Server B,Offline,55.79,53.74,70.73,Linux,8,8,61.72,78.85,Data Center,244,1
55d8ee8d-c0e6-4cc3-8652-bd4b09198125,Server C,Online,71.49,84.93,19.58,Ubuntu Server,16,8,43.68,96.88,Data Center,66,1
57b13ecc-74fa-4d85-b0ac-0dfcd7ddeb13,Server B,Offline,87.62,16.34,19.54,Ubuntu Server,12,16,66.5,81.34,Office,62,0
cfd7b30f-f4a5-4802-bca3-441b34cffd67,Server B,Online,25.94,79.46,39.97,Windows Server,12,8,83.86,33.5,Office,202,1
81d18785-1d84-42d2-9146-41b7ceef398e,Server C,Online,22.06,70.04,37.94,Linux,16,32,22.93,33.25,Data Center,298,1
ca922c82-022a-4a24-bce8-b0f56feba7ad,Server C,Offline,24.78,51.13,44.87,Windows Server,8,8,47.4,73.14,Office,137,0
0008d9d6-00ed-40c5-97c1-5a82f5045f57,Server C,Online,29.92,21.32,66.78,Windows Server,6,32,86.55,75.57,Data Center,355,1
bc42de54-9d42-48d7-8301-64e0f3600a02,Server A,Online,17.27,79.13,12.41,Windows Server,16,8,15.43,94.02,Data Center,168,1
fd68ba4c-f612-4369-a1a0-a0d56041a5a3,Server C,Offline,39.19,69.6,80.31,Windows Server,6,32,74.79,59.18,Data Center,160,0
7e15b669-33e9-4f3c-83a5-93c29d9df5a0,Server B,Offline,38.19,28.47,24.76,Linux,16,64,78.26,46.45,Office,309,1
bff1ab0a-cea9-4526-b0c1-aa54204ee195,Server A,Offline,26.0,51.14,58.0,Ubuntu Server,16,8,76.34,96.74,Data Center,255,1
bc247161-a2ca-419c-b341-fae91a4fa9a8,Server A,Offline,87.45,93.73,82.62,Linux,8,32,95.92,84.69,Office,54,1
6f254ed8-19ed-4656-9149-7aa53b18207b,Server B,Online,34.14,28.79,13.42,Windows Server,6,64,27.45,51.01,Data Center,48,0
5b59e50d-4a13-40e7-a494-8cf97abda157,Server C,Offline,66.62,82.86,38.22,Ubuntu Server,12,8,19.46,55.79,Data Center,365,1
74c69781-b7be-46d5-838c-9c37108ea7be,Server C,Offline,48.0,49.03,70.12,Linux,8,16,20.09,90.52,Office,179,1
7e7f29c2-039d-4058-888d-9ec78373380f,Server C,Online,69.03,55.72,58.08,Windows Server,6,32,76.55,90.68,Office,222,1
28783713-d7dd-4d54-b523-b2d4d97c025e,Server C,Offline,89.41,63.5,19.2,Linux,8,16,43.02,58.1,Data Center,327,1
854128e5-855c-4040-8960-8d9f4be38189,Server B,Online,57.07,57.02,92.99,Linux,16,32,23.59,95.32,Data Center,256,1
aba66158-0a1d-461b-92f5-8afa1ed85755,Server C,Online,91.43,59.33,73.18,Windows Server,12,8,36.18,40.69,Office,102,0
989f644b-3beb-497b-abdf-0ee36ec3f6d7,Server C,Offline,60.67,91.47,81.67,Linux,12,16,42.88,45.97,Office,336,1
2595d445-2973-4990-b45e-40a764496189,Server C,Offline,17.08,50.34,77.2,Linux,4,8,31.34,23.79,Data Center,175,0
f4da05f5-84db-4976-b0b7-d95ff5bc9976,Server A,Offline,75.95,52.26,10.46,Linux,6,32,70.3,52.79,Data Center,5,0
0a7a02bb-9745-42e7-a526-8a1109b18e86,Server A,Offline,76.5,66.66,57.98,Ubuntu Server,6,64,26.61,99.46,Data Center,252,1
de3daa52-2228-4a39-a8d7-c8a815167a09,Server A,Offline,29.96,61.85,63.11,Linux,16,32,77.2,74.97,Data Center,17,0
9016db59-f63b-4853-a45f-e3073c03eebd,Server C,Offline,87.3,89.56,22.85,Linux,16,64,30.93,15.39,Data Center,44,0
6f7ae71d-1bef-45c1-b750-1c8cff55430d,Server C,Offline,74.75,65.51,21.1,Linux,12,64,68.12,26.85,Data Center,355,1
ae05e2aa-675f-4412-ad79-90e51d48aa6f,Server A,Online,79.54,50.73,48.51,Windows Server,4,8,64.7,31.03,Office,153,0
2785a1e9-be4f-47cc-a9ff-8029c327ca0a,Server A,Online,25.0,56.81,45.25,Ubuntu Server,12,8,76.79,63.05,Data Center,16,0
16e26f9a-ee4b-4038-af3c-197c9534b393,Server A,Offline,26.11,41.21,73.06,Windows Server,6,8,75.48,43.68,Data Center,362,1
a359dde8-a80a-40ac-9c6d-da1e529f5442,Server C,Online,43.22,28.16,44.87,Ubuntu Server,12,8,12.33,56.35,Data Center,305,1
f7d6e0a1-7922-4265-9777-059dbd1f9ca7,Server B,Offline,10.01,86.43,73.84,Linux,12,64,95.69,52.33,Data Center,159,1
2c46607e-e50f-43c8-8133-69e59cf00e7b,Server A,Offline,31.47,81.07,17.87,Ubuntu Server,8,16,25.2,84.01,Data Center,91,0
2e06e8ca-18ac-4886-a0da-a7765da58c51,Server C,Online,60.07,77.92,12.03,Windows Server,12,16,26.08,61.24,Office,284,1
ab6c0d53-f894-4bef-9ea4-100a57c7c633,Server A,Online,50.35,54.44,61.61,Linux,6,16,84.07,92.16,Data Center,149,1
8fb8c5b5-4101-4f67-ae24-1af98d405a0b,Server B,Online,56.56,63.15,32.14,Windows Server,8,16,81.63,32.0,Data Center,187,1
83db1a9b-952d-49ab-b3b7-eb9ae548166a,Server B,Offline,82.72,73.21,63.69,Windows Server,12,16,85.31,45.07,Data Center,202,1
a635679f-fe0d-4b99-ba82-d712791e500b,Server A,Offline,10.15,50.65,18.02,Windows Server,6,32,91.87,38.22,Data Center,261,1
6b3d9bad-1b1c-4af3-82a1-4ea237eeb583,Server A,Online,82.88,91.95,35.87,Ubuntu Server,12,64,93.54,24.13,Office,128,1
64787c1f-931d-4db2-83ed-cfdaf4d63629,Server B,Online,57.7,31.75,39.68,Windows Server,12,32,15.16,86.46,Data Center,30,0
7fcbf558-d2d6-47c6-9c59-fdf69c74dc67,Server A,Offline,37.93,38.35,58.62,Linux,4,8,35.83,51.0,Data Center,207,1
9c57f7dc-065f-4db8-8317-503854581425,Server B,Offline,15.66,62.84,31.62,Windows Server,12,16,23.55,61.91,Office,150,0
4c60fbc4-accf-45f3-b2b2-7d916a87dd2a,Server B,Offline,60.86,23.04,88.43,Ubuntu Server,4,16,29.76,87.26,Office,286,1
d8386b0f-3c22-44c7-ab30-dce1ad823089,Server C,Online,42.58,50.94,80.69,Ubuntu Server,4,32,22.02,37.93,Data Center,353,1
33368944-d5b5-4485-9497-eccec4583c2f,Server C,Online,41.31,51.98,43.95,Windows Server,8,32,32.17,42.25,Office,339,1
8289e717-9c38-4cd1-951a-07fcab1901d5,Server C,Online,68.97,68.68,55.79,Ubuntu Server,12,32,22.14,34.34,Data Center,328,1
956a0f57-d1f7-4e6c-9ecd-eca34d0144c2,Server A,Offline,53.39,42.94,14.71,Windows Server,4,16,19.89,35.37,Office,181,1
85b148de-e0ec-4519-a011-7f47f4cb4b36,Server C,Offline,64.26,24.84,52.64,Ubuntu Server,12,8,19.11,96.1,Data Center,29,1
f261a195-acb4-4ddf-a4de-6a664ad2ed5a,Server C,Online,86.84,16.69,50.08,Linux,8,8,96.08,63.97,Data Center,357,1
841ac797-f27f-4ec6-9d73-f300b7274b0c,Server B,Offline,69.32,74.93,82.06,Ubuntu Server,6,16,93.09,55.82,Office,33,1
38ac996f-7911-4b28-8adf-834f844e533d,Server B,Offline,87.68,44.74,79.52,Linux,16,8,41.32,58.46,Data Center,99,0
06e80e8a-5076-418b-8fef-b8140b61cad4,Server C,Offline,81.08,93.63,84.3,Windows Server,16,16,43.98,74.91,Data Center,298,1
598b2d67-ca81-49e6-b2c4-bb17baf1df7a,Server A,Offline,33.67,11.91,62.71,Windows Server,6,64,23.56,67.42,Data Center,281,1
50ee3fe2-2628-4ae9-9563-37643498d988,Server A,Online,48.79,55.8,29.12,Ubuntu Server,4,64,53.47,39.27,Office,85,0
8d989430-da9d-4389-b37a-7dcf48b3b9b5,Server C,Online,76.23,43.24,52.75,Windows Server,4,64,97.13,13.74,Data Center,318,1
4fda75d0-9a6b-42d9-a2bf-2206ea2bd363,Server C,Online,13.77,79.49,40.88,Linux,16,32,81.39,80.55,Data Center,20,0
69723380-3ad4-41c8-a26f-7ea6230ef061,Server A,Online,52.34,85.28,57.96,Windows Server,16,16,41.84,26.3,Office,45,0
3f32beaa-7550-4f72-8ef7-42bc98b7f0da,Server B,Online,24.61,25.63,56.83,Linux,16,32,37.39,21.27,Data Center,337,1
b60c5db2-a902-4c0a-b58d-4d5748a58389,Server B,Online,40.58,88.85,55.55,Ubuntu Server,6,8,52.23,99.48,Data Center,301,1
aac4de16-2f20-4768-9773-2f2d436b8ca0,Server C,Online,60.68,64.7,39.32,Ubuntu Server,8,16,87.93,42.14,Data Center,150,0
54dcc2fe-f990-4673-a66d-4323828e260b,Server A,Offline,39.4,19.16,58.19,Linux,4,64,18.05,94.45,Data Center,237,1
80829d73-e5bd-471a-a543-e80623e65763,Server C,Offline,15.57,62.87,69.76,Linux,16,64,39.43,69.41,Office,128,0
e206e3dd-042f-419f-bfc5-4b2eddf13cf6,Server C,Online,71.12,73.95,21.42,Linux,6,64,11.62,70.0,Office,184,1
165382f7-cd41-4f62-932f-5ee4eb755d7d,Server B,Online,54.02,20.89,65.77,Linux,6,32,83.34,88.32,Office,121,0
c52fc200-e5c9-4360-a4d7-783a40502054,Server C,Offline,86.3,57.31,77.23,Ubuntu Server,16,32,77.18,44.05,Data Center,333,1
79833efc-930b-4413-a3d6-b7716a00d0cb,Server B,Online,83.05,68.73,56.27,Windows Server,12,64,31.13,81.01,Data Center,11,0
66dfc134-9624-4208-baa7-44c1ba433c73,Server C,Online,30.68,49.5,75.22,Ubuntu Server,12,8,17.55,59.59,Office,352,1
615919e3-f2a3-4531-ba3b-7a82fcf6b94c,Server B,Offline,60.25,40.98,62.69,Windows Server,16,32,55.12,50.51,Data Center,327,1
e446620e-2d1a-4abc-a29e-986c0e1e3de4,Server C,Online,71.65,66.14,54.01,Ubuntu Server,6,8,63.61,99.13,Data Center,251,1
ab171f8d-24fe-4f95-8132-06cf00ad28af,Server B,Offline,21.25,37.28,38.42,Linux,12,64,20.99,50.85,Data Center,235,1
bfc34271-7f4a-4ace-87e2-50dedab447e1,Server B,Offline,54.03,60.28,85.98,Ubuntu Server,4,8,35.49,55.48,Office,338,1
6be5e53f-1ee4-4334-8230-e7648a886f08,Server B,Offline,10.26,29.53,54.15,Ubuntu Server,12,8,31.65,71.8,Data Center,45,0
41d622a2-af72-41df-8876-60d0b7228b2d,Server B,Online,37.41,41.68,58.55,Ubuntu Server,8,16,70.75,57.07,Data Center,141,0
8f28241f-e024-4918-9c76-2bc6056705ae,Server A,Offline,79.64,34.7,29.75,Linux,4,16,27.39,91.24,Data Center,180,1
e3783caa-393a-483a-b1ef-2ca467c2c3b2,Server C,Online,80.13,29.15,28.7,Windows Server,16,16,80.78,45.83,Office,124,0
05783a36-eec8-4a50-a078-e2c3bf87a3dd,Server A,Offline,23.27,92.11,74.68,Ubuntu Server,8,8,41.54,38.2,Office,260,1
308d6ff5-3277-48ad-98bb-2c8d8967c54c,Server A,Online,47.73,88.09,82.93,Linux,16,64,60.76,39.78,Data Center,331,1
e02f16b8-19b2-4b03-9d12-b170db7d3707,Server A,Online,33.65,84.43,60.63,Linux,8,32,88.63,79.42,Office,210,1
e75d8d24-47af-42f8-a28f-b71aff0008e8,Server A,Offline,34.99,85.44,40.19,Linux,6,16,35.69,76.51,Office,272,1
b29495ed-4047-40cb-9b47-3c30cb757bff,Server C,Online,25.79,47.42,30.16,Ubuntu Server,16,8,68.95,93.08,Office,203,1
8ec37a0d-dacc-4d62-8ac6-f501625213ad,Server A,Online,93.86,39.6,57.94,Ubuntu Server,4,64,97.05,57.99,Office,239,1
471b4e6c-ca1e-4ee5-9e96-706b9ca4ad34,Server B,Offline,16.09,21.38,22.78,Linux,16,64,50.01,62.89,Office,90,0
61dff23f-dc50-41a1-883a-e217cd430fe5,Server C,Online,68.51,86.93,66.58,Linux,8,64,13.74,76.84,Office,299,1
4cec7166-6c0f-4c6a-8bd2-090a03a36af5,Server C,Offline,36.42,64.91,19.26,Windows Server,16,32,33.96,76.1,Data Center,339,1
dad66a6a-249c-4d01-a5f4-fa515b717eff,Server C,Online,19.32,42.56,16.07,Windows Server,6,64,78.52,21.89,Data Center,349,1
f676e827-54a0-4129-b0bb-19c48c6aed5d,Server A,Offline,37.49,89.56,15.29,Windows Server,4,32,89.15,85.55,Office,363,1
91444ec7-c6df-4a74-9fb0-6e9dc10ba5a2,Server A,Online,47.7,58.63,32.23,Ubuntu Server,6,64,36.35,22.55,Office,194,1
d7caa033-e0af-40c5-8468-81be4b9a2b60,Server A,Offline,82.48,55.22,61.26,Windows Server,8,16,99.55,81.75,Data Center,146,1
1362bb84-6a87-4ad8-978f-d491af756eb7,Server A,Offline,70.37,63.13,46.31,Ubuntu Server,8,8,89.24,57.92,Data Center,87,0
79a1091e-bef3-4b06-8c37-86d2223f8951,Server A,Online,46.73,45.72,80.62,Ubuntu Server,6,16,66.29,64.04,Data Center,267,1
9599f462-4cf1-4b84-b8d5-0a0db7f1c979,Server B,Offline,26.01,83.62,68.75,Linux,16,64,15.34,18.4,Data Center,306,1
b500e8cd-9e19-46c4-b5c1-c401220e995b,Server C,Online,30.97,26.38,38.51,Ubuntu Server,8,32,42.31,86.51,Office,358,1
f2cb00ce-e171-47b2-83e7-f2642d42dbeb,Server A,Offline,76.07,64.33,72.25,Windows Server,4,64,61.62,95.61,Office,217,1
eac7783f-987b-49bb-9cf7-744bb4b91379,Server B,Online,89.72,25.46,78.7,Linux,4,8,40.01,13.42,Office,327,1
d357afa6-4b0d-4814-aea5-11b4e20725af,Server A,Offline,51.03,74.46,48.31,Windows Server,4,16,67.29,66.16,Office,128,0
07bbe62f-1e63-4e54-b9c1-cd4edc26a866,Server B,Offline,18.59,16.96,88.1,Linux,12,32,89.85,80.67,Office,91,1
aa945970-d83b-4619-8c96-c16880240772,Server C,Offline,56.61,59.56,70.78,Windows Server,12,16,16.1,24.21,Office,48,0
0fbd4a17-c3dc-4284-a00f-5664f5b7d598,Server C,Online,51.59,63.71,11.8,Windows Server,16,64,16.61,74.69,Data Center,208,1
9679affc-915a-4f65-9340-b76dd580137f,Server B,Online,73.16,46.28,82.6,Linux,6,8,20.42,33.36,Office,152,0
d815a62b-9f5a-485d-a42b-6d3e820a19cc,Server C,Offline,45.37,16.23,20.23,Linux,6,8,58.92,11.51,Data Center,101,0
c71a989d-c6a9-436d-a001-4dc581b2f677,Server C,Offline,27.88,39.23,65.29,Ubuntu Server,4,8,95.47,86.69,Office,279,1
c9aa2547-6628-46ec-aef3-f8383860effe,Server A,Online,54.25,15.02,41.69,Linux,12,8,54.59,10.24,Office,17,0
62a4da58-43ec-4544-beb0-84c74ff85f63,Server A,Online,68.77,68.15,91.37,Ubuntu Server,4,32,35.36,16.13,Office,57,1
9cedc0bc-4887-4308-a295-55dd6fe73987,Server A,Online,59.08,64.28,84.13,Ubuntu Server,4,8,65.65,83.5,Data Center,42,0
78fb9adf-54d3-4284-a34f-75567fb52677,Server C,Online,13.31,47.93,93.74,Ubuntu Server,6,8,75.49,51.58,Office,148,1
c6c9c7b2-c614-4381-ba38-1bdbfda482aa,Server A,Offline,44.21,49.45,34.97,Ubuntu Server,16,8,75.49,75.62,Office,296,1
1ee5e8b8-8c6f-49be-8b27-dccf32eacfab,Server A,Offline,14.89,38.62,52.55,Ubuntu Server,16,32,74.98,97.77,Data Center,350,1
d17a2915-0bff-42af-842f-8023ca2ba78a,Server B,Online,92.62,21.34,13.34,Linux,8,8,60.06,62.64,Office,90,0
7cb2bd41-c734-4135-a0ba-07218e9d1eb9,Server B,Online,69.28,78.71,57.23,Windows Server,4,64,67.14,90.87,Data Center,9,1
3c548f68-4af6-4775-ba86-dd3b200ad612,Server C,Offline,65.72,51.17,75.84,Ubuntu Server,4,32,95.82,82.22,Data Center,309,1
b7f44558-c15e-45e8-8bd9-24d16606f052,Server C,Online,71.19,45.72,41.76,Linux,16,16,29.86,19.38,Data Center,80,0
7dd0bc10-847b-411a-ac09-b8a93888ceec,Server A,Offline,52.11,24.16,84.84,Linux,16,16,16.49,88.22,Office,129,0
572861c5-2451-4da5-81af-a3ebc2e21411,Server B,Offline,84.18,53.14,52.35,Ubuntu Server,4,32,11.87,89.19,Data Center,293,1
114b401c-0aa6-43a1-b4d0-fed522accd43,Server A,Online,93.2,88.12,81.28,Linux,12,16,39.26,94.03,Data Center,151,1
d1b8279d-4a24-4fe8-8538-61823ae11351,Server A,Online,27.21,33.11,20.41,Linux,8,16,49.09,31.07,Office,245,1
cea23b08-3449-4f38-8cfa-d3f227b0eea3,Server C,Online,79.58,23.93,66.03,Windows Server,16,32,79.4,31.31,Data Center,343,1
0b923e9f-b1d8-47f4-93e1-c99ceed9eab7,Server C,Online,94.14,62.57,43.43,Linux,8,32,22.95,99.96,Data Center,56,1
fc0dc454-ce31-4590-9ef4-03077a815ea4,Server B,Offline,36.34,42.39,79.37,Ubuntu Server,8,8,15.34,88.49,Office,325,1
18ca82a6-49f7-454d-995b-4e02c109fefb,Server C,Online,53.26,32.24,74.63,Windows Server,8,32,40.32,60.37,Office,203,1
b4c12aa0-b390-48ad-83a6-31bc934ef52f,Server B,Offline,76.82,54.47,87.2,Windows Server,8,16,19.8,73.93,Data Center,89,1
2eb7a8c6-24cd-4323-9bef-e1bc7d46d6bb,Server B,Online,38.14,18.39,54.69,Ubuntu Server,8,8,52.61,39.44,Office,313,1
f7aa1ddc-35fb-4588-9e93-ab50bdea57bd,Server A,Online,30.72,47.24,36.13,Windows Server,12,32,75.17,28.15,Office,59,0
766e2fea-ebf5-44f3-803e-ff913ea0678d,Server C,Online,91.54,93.64,66.27,Linux,16,32,71.92,77.86,Data Center,126,1
e9f8c681-b9cb-45fa-b3e4-263d0ffb4396,Server B,Online,82.01,26.5,46.14,Linux,12,32,85.76,37.7,Office,254,1
e182df0e-ad04-4b7c-9a4c-d595d4d8841d,Server A,Online,93.33,72.02,51.37,Ubuntu Server,8,32,96.79,49.2,Office,20,1
77d8c6ba-5ae8-421c-91c4-73ae407eddaf,Server C,Online,21.24,23.98,52.27,Ubuntu Server,16,8,22.87,35.43,Data Center,134,0
160c6f58-a948-415c-99f6-fbdeba2a804f,Server C,Online,42.39,21.96,31.45,Linux,16,16,17.33,42.55,Office,141,0
e8de9c0d-1cd9-4733-9132-90bb7638bee2,Server B,Offline,88.75,25.84,53.76,Windows Server,6,16,39.55,93.11,Office,69,1
2c1fb85a-60c5-4203-b5d1-eb0eecce0e8b,Server B,Online,75.72,17.78,95.0,Ubuntu Server,12,16,48.73,39.4,Data Center,236,1
d70506be-4630-4c95-a041-8c93beef0cde,Server B,Offline,92.59,56.7,29.91,Linux,4,32,14.82,91.11,Office,323,1
8cfe5d26-2fa8-4b3f-9013-09af48f37185,Server B,Offline,10.31,41.65,82.62,Ubuntu Server,12,64,94.34,83.88,Data Center,8,1
29438d28-e0c4-4049-9f9b-3a235500522e,Server A,Offline,34.5,88.04,23.15,Linux,8,64,52.88,54.06,Office,21,0
94b7e157-12cb-476c-8c46-d36bec4de820,Server A,Online,87.21,90.96,52.21,Windows Server,12,64,48.7,39.3,Data Center,183,1
7e148fa1-66ff-463e-861f-d1316689e443,Server C,Online,19.07,30.04,70.73,Linux,4,8,31.12,81.38,Office,250,1
91b763e6-4c04-4052-9812-2fc1ee6ee6a6,Server B,Offline,73.84,54.49,38.02,Ubuntu Server,8,64,42.29,94.32,Office,104,1
f65800fc-53b0-493a-9c16-26017987318f,Server C,Offline,85.34,36.15,62.92,Linux,12,8,22.03,88.22,Data Center,50,0
2b802fe4-6fe0-47e1-97a0-a266d091436c,Server C,Online,12.59,12.74,79.65,Windows Server,8,64,30.25,33.44,Data Center,278,1
1bee5f22-4ea7-4b36-a0cd-2db57b77b0ea,Server A,Offline,80.6,11.77,33.36,Linux,16,32,45.7,56.8,Office,12,0
974dc5e8-852c-45e3-a81f-c41d19386127,Server A,Online,47.68,71.89,50.66,Windows Server,16,64,53.47,96.3,Data Center,247,1
394ab53b-3b73-40d0-b730-6799dfe59e1c,Server A,Offline,93.81,74.81,19.0,Windows Server,8,64,82.57,70.58,Data Center,158,0
925994eb-a0c7-469f-ae42-3c739464e441,Server A,Offline,39.58,31.98,84.77,Linux,6,32,93.98,83.66,Data Center,151,1
6037cbaf-240d-4455-ad85-37d33df82b68,Server A,Online,18.49,47.87,34.02,Linux,8,64,84.25,27.62,Office,230,1
2653d2bf-01e4-47ec-a67d-85bb7c28d2e0,Server B,Offline,65.36,12.95,15.34,Ubuntu Server,8,32,56.6,57.51,Data Center,8,0
df42eb86-b0a3-4640-ac68-d334dbb6eb4b,Server A,Offline,23.46,13.07,40.98,Linux,16,64,19.32,58.36,Data Center,208,1
8be31405-097e-429f-8d4e-4c5fa1b84aaa,Server A,Offline,46.14,91.8,56.94,Linux,16,8,48.56,46.17,Data Center,127,1
4e582b99-b053-4e2b-9dbd-27eac067dbcb,Server C,Online,58.51,24.68,49.44,Linux,4,8,67.91,68.13,Data Center,277,1
2f4bec46-6187-424f-a8fe-37c77eb0bf88,Server C,Online,24.86,54.24,67.25,Linux,8,32,16.34,17.36,Data Center,185,1
72c89a8f-fad3-43c1-aa64-987c6abfeb45,Server B,Offline,53.96,18.77,44.2,Windows Server,16,32,60.02,60.89,Data Center,200,1
00c0f94e-e3f1-476d-a465-15e9f286b903,Server A,Offline,11.94,11.46,71.26,Linux,12,32,10.23,76.72,Office,236,1
77f96117-2298-4752-8640-742aa260d2c7,Server A,Offline,67.37,10.6,41.06,Linux,12,16,41.33,83.24,Data Center,111,0
0e8e6c28-b771-415b-8ee5-cf09a616077c,Server A,Online,29.63,14.34,13.51,Ubuntu Server,4,32,36.85,46.11,Office,88,0
78383263-3119-4630-82b2-5d68127bdb22,Server B,Offline,32.1,65.13,67.57,Windows Server,12,8,39.12,42.62,Data Center,159,0
d7b2e0ef-b6cf-48b6-8f9a-bf12b9645361,Server A,Offline,17.34,63.33,85.24,Ubuntu Server,6,8,14.62,13.55,Data Center,84,1
57692a03-8634-44a0-923f-baa7a09dd3b1,Server C,Offline,75.1,62.28,15.04,Ubuntu Server,8,32,19.24,88.07,Office,300,1
5a946f5b-2cab-4fc0-ac8b-dd52254bf26d,Server B,Offline,25.44,11.64,79.17,Ubuntu Server,4,64,13.53,96.7,Office,209,1
2bd03db2-8038-444d-bda2-d8fabaef6b19,Server A,Online,43.87,24.17,11.65,Linux,8,8,13.73,43.34,Data Center,144,0
6ad4efbd-845d-4b22-9666-7e9ca2cd92b1,Server B,Online,14.89,75.41,24.0,Windows Server,4,64,78.8,95.14,Data Center,21,1
2d75d7cb-b332-405e-b155-f31d7bf71f16,Server B,Online,37.59,62.1,49.78,Linux,12,64,69.27,23.48,Data Center,333,1
1cd3cf61-6627-49b9-8f66-3834fc225401,Server B,Offline,92.02,16.78,38.85,Linux,6,16,23.06,23.11,Data Center,205,1
dde3d94f-5684-45a3-818e-61b8fa2e6640,Server B,Offline,32.87,63.23,93.83,Linux,16,64,77.37,67.91,Data Center,105,1
31695b4f-6c47-45eb-ac09-94a94d598d1a,Server B,Online,23.85,27.68,49.47,Windows Server,16,64,51.06,86.66,Office,39,0
6fe221d8-7e43-4d75-a966-474013e8b4f1,Server A,Offline,43.89,50.99,11.29,Linux,12,8,44.34,90.13,Office,66,1
8a068d6e-252f-476f-af05-7ee58da0c5bf,Server C,Online,91.2,47.69,87.9,Linux,6,16,89.99,32.99,Data Center,151,1
51fe4e84-cd7b-41c2-86c2-b73de8d43ab0,Server A,Offline,48.5,84.72,42.37,Windows Server,6,8,40.88,13.89,Office,225,1
59a13402-3c10-41e9-ab42-b9a84aed5a46,Server A,Online,51.52,27.72,48.33,Ubuntu Server,8,16,91.84,36.56,Data Center,208,1
7dcfa35d-23c5-4812-99ad-34c81d1219ec,Server B,Online,77.35,68.47,11.58,Windows Server,4,16,62.33,13.92,Data Center,248,1
152110ff-838e-47b9-9853-45f63d8e8094,Server A,Offline,91.98,34.72,61.9,Linux,16,8,89.03,24.02,Data Center,190,1
abb6a171-03cf-4b82-98d2-3a46eed69906,Server B,Offline,89.14,62.7,47.35,Windows Server,16,16,11.12,39.65,Data Center,130,0
854c4aba-bc37-4ca9-8ab8-1cba0cb6da51,Server C,Offline,88.23,19.27,11.86,Linux,16,64,47.67,56.8,Office,299,1
9ad00c47-02a7-4e4e-ac3c-75a016aae99c,Server C,Online,66.93,27.1,68.5,Ubuntu Server,8,32,11.71,99.27,Data Center,253,1
c29e11a2-2a17-491a-96dc-2c95b69d92cf,Server A,Online,58.54,65.51,76.45,Ubuntu Server,4,32,76.48,31.01,Data Center,143,0
f194a6f0-d824-4b66-99e7-4a88343a5e25,Server B,Online,19.65,41.08,44.37,Windows Server,6,8,32.24,31.43,Office,203,1
3d6f1657-db07-415d-963e-68b4131c7146,Server B,Online,28.3,12.84,94.98,Linux,8,16,14.15,43.89,Office,273,1
ff5fa331-c60f-467b-aef0-6bb43a63bd05,Server A,Online,13.86,11.83,71.27,Ubuntu Server,8,16,61.37,61.55,Office,101,0
8127afdc-265a-4807-8cbc-3df5ecdb7e32,Server C,Offline,84.9,90.87,75.09,Linux,8,32,98.4,44.09,Data Center,88,1
30c738b3-e937-4b58-b577-165a4bb16244,Server B,Offline,31.26,30.98,19.61,Windows Server,8,32,49.44,19.15,Data Center,157,0
d0894714-f9dc-4858-94c9-fece59a375cb,Server B,Online,23.96,37.22,68.14,Windows Server,6,64,21.32,76.75,Data Center,38,0
3fd4c686-6be5-4ac0-981b-2e3b171cc7e0,Server C,Offline,86.17,74.19,81.76,Ubuntu Server,4,16,50.18,54.99,Office,51,0
5bcbea9b-7556-4575-a904-6efb4ea34bb9,Server A,Offline,78.91,40.49,81.07,Windows Server,4,16,33.74,85.32,Office,238,1
d90bdd96-00ce-4c08-a170-41362cf24207,Server B,Online,89.55,20.11,90.07,Ubuntu Server,4,16,44.17,39.27,Office,136,1
