Laptop ID,Laptop Model,Laptop Status,Fan Faulty,Disk Usage (%),CPU Usage (%),Memory Usage (%),Manufacturer,Processor Type,Screen Size (inch),Battery Capacity (Wh),Number of USB Ports,Graphics Card,Bluetooth,Wi-Fi,Touch Screen,Weight (kg),Target
661480b2-e73e-44b6-9abe-918c282966a7,Laptop Model A,Active,0,70.04,31.84,32.08,Asus,Intel Core i5,15,50,3,NVIDIA GeForce GTX 1650,No,No,Yes,2.12,0
02d15472-1a2d-4766-80cd-72ce156bd0e3,Laptop Model C,Active,0,33.35,79.26,73.24,HP,Intel Core i7,17,50,2,Integrated Graphics,No,No,Yes,1.7,0
85298d34-d644-4f81-b661-8941e46d686b,Laptop Model B,Active,1,92.18,85.78,52.95,Lenovo,Intel Core i5,14,60,3,NVIDIA GeForce GTX 1650,No,No,Yes,2.33,1
d55fbb84-7392-4a6a-b67b-cb25b2760c22,Laptop Model A,Active,0,34.41,68.36,20.24,Dell,AMD Ryzen 7,13,60,4,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.62,0
a652e774-1990-470a-8058-855c78de6a53,Laptop Model C,Active,1,38.58,63.81,67.7,Dell,Intel Core i7,17,60,3,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.33,1
bdab3c26-1de2-4706-91e2-2a3fb0704a2c,Laptop Model C,Active,0,22.34,28.62,77.92,Asus,Intel Core i5,15,40,2,NVIDIA GeForce GTX 1650,No,No,Yes,1.65,0
e43fbaa5-8d15-46bd-b9fb-71a834b2f81e,Laptop Model C,Offline,1,51.36,38.05,89.65,Dell,Intel Core i5,15,40,4,Integrated Graphics,No,Yes,No,1.62,1
d7eaffdd-d36d-482c-89e4-d4c11ec80bf2,Laptop Model B,Offline,0,53.82,17.87,65.49,Asus,AMD Ryzen 7,15,50,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.05,0
9e9ec394-3711-4704-8d15-4c2dbcc3a973,Laptop Model A,Offline,1,44.61,10.72,17.79,Dell,Intel Core i5,13,40,2,Integrated Graphics,No,No,No,2.38,1
5e230738-fbb6-41a1-bb83-4d6443e9bcfc,Laptop Model B,Active,0,75.3,94.8,21.73,HP,AMD Ryzen 7,15,60,3,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.12,1
0aebc27c-5ebf-4d17-8f9e-8175cb5f4a84,Laptop Model B,Offline,1,50.06,87.63,46.75,Lenovo,AMD Ryzen 7,13,40,4,Integrated Graphics,No,No,Yes,2.13,1
3b660cc8-ad9f-449f-8bce-61a2a4f0247a,Laptop Model A,Offline,0,67.74,43.73,62.54,Lenovo,Intel Core i7,15,50,2,Integrated Graphics,Yes,No,No,1.09,0
e5ec87d7-9e8b-4767-b862-961b6b95def0,Laptop Model C,Offline,0,86.14,80.94,39.82,Lenovo,Intel Core i5,17,40,4,Integrated Graphics,No,No,No,1.21,1
50904dbc-0d20-4cd8-a7d0-3b3875572b24,Laptop Model C,Active,0,38.82,45.6,21.8,Dell,Intel Core i7,13,70,2,Integrated Graphics,Yes,No,Yes,1.79,0
568a6e1d-7e3f-4cca-a3ae-71c77566ffc4,Laptop Model C,Active,1,93.63,42.2,38.83,Lenovo,Intel Core i5,14,40,4,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.84,1
012128bf-0b47-4c1e-b77b-a5e828bceaae,Laptop Model C,Active,1,28.5,41.79,53.94,Lenovo,Intel Core i7,13,60,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,2.42,1
829b64d6-9f0e-4594-93a5-0e82c7279a18,Laptop Model A,Active,0,46.65,67.47,61.86,Lenovo,Intel Core i7,17,40,4,Integrated Graphics,Yes,Yes,No,1.75,0
c71d2706-1155-4483-84fe-59563a4c823d,Laptop Model B,Active,0,46.41,28.57,19.3,Asus,Intel Core i7,14,40,4,Integrated Graphics,No,Yes,No,1.46,0
9a68c619-e7f0-4f0a-82cd-d77827fbdeb6,Laptop Model A,Offline,0,29.81,19.13,25.57,HP,Intel Core i7,17,40,3,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,2.04,0
22a7c623-5bc7-4fd7-aa4a-2e63f163c525,Laptop Model C,Active,1,16.16,11.0,51.2,HP,AMD Ryzen 7,15,60,4,Integrated Graphics,Yes,Yes,Yes,1.22,1
4b11f829-53fc-4ace-8605-43acf2d8f084,Laptop Model C,Offline,1,34.93,62.56,80.35,Dell,AMD Ryzen 7,15,50,4,Integrated Graphics,Yes,No,No,2.28,1
7a592231-15dd-4953-be20-85654f9a29a7,Laptop Model A,Active,0,19.68,48.4,12.13,Asus,Intel Core i7,13,60,3,Integrated Graphics,No,No,Yes,1.75,0
31bc561c-5300-407a-8744-778d89ee43f7,Laptop Model C,Active,0,19.94,46.09,25.28,HP,Intel Core i5,13,60,2,NVIDIA GeForce GTX 1650,No,No,No,1.17,0
682b3ae4-0bc1-40ae-a665-a86a3ec50975,Laptop Model B,Offline,1,47.55,49.33,87.46,Asus,Intel Core i7,17,50,4,Integrated Graphics,Yes,No,Yes,1.09,1
a6db573f-c891-4420-986c-18dc26ba0c50,Laptop Model B,Active,1,66.35,37.98,84.76,Asus,AMD Ryzen 7,17,50,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,2.33,1
9e7ba3cd-7de1-41f0-a5cd-cef1a67d63c6,Laptop Model A,Active,0,89.48,40.92,89.23,Dell,Intel Core i5,17,50,2,NVIDIA GeForce GTX 1650,No,No,No,1.68,1
bcf089b0-a0f0-4a90-9c7b-3e10a9a6710e,Laptop Model C,Offline,0,49.68,67.24,32.24,Asus,AMD Ryzen 7,14,70,2,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.27,0
d4b5349a-92d8-43d2-9e19-d18d7ff2034c,Laptop Model B,Active,1,56.69,32.72,32.25,Lenovo,Intel Core i7,13,60,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.28,1
1a2bacbf-df22-49f8-9796-43e3f0722820,Laptop Model B,Active,0,32.95,25.27,69.73,Asus,AMD Ryzen 7,14,60,3,Integrated Graphics,No,Yes,Yes,1.0,0
1e2307b7-117e-4204-a88d-9dc2161b5264,Laptop Model B,Offline,1,61.34,79.06,64.17,Asus,AMD Ryzen 7,14,70,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.26,1
6da8e499-1ab7-40c5-a87c-4ca277a0037b,Laptop Model B,Active,1,71.43,89.76,66.85,HP,Intel Core i5,17,40,4,Integrated Graphics,No,Yes,No,1.63,1
db8e0e9f-ac72-49e1-bd44-6791a1cc7227,Laptop Model C,Active,1,69.22,23.68,83.98,Asus,Intel Core i5,13,60,3,Integrated Graphics,No,No,No,1.87,1
a377535d-41e8-4d36-8772-c022d0842e73,Laptop Model A,Active,0,66.88,47.59,46.34,Dell,Intel Core i7,17,40,2,Integrated Graphics,Yes,Yes,No,1.74,0
e7213baf-2599-4be7-ae72-2e72e6f1456d,Laptop Model B,Offline,1,55.37,46.48,36.64,HP,Intel Core i5,13,40,2,Integrated Graphics,Yes,Yes,No,1.59,1
e6c762c7-5e2f-4086-9202-1ccbc449f03f,Laptop Model A,Active,0,21.84,31.32,40.32,Asus,Intel Core i7,13,60,4,Integrated Graphics,No,No,No,1.93,0
1d07ee20-21b5-4b0c-84ba-506c2c585871,Laptop Model A,Active,1,19.03,11.07,53.41,HP,Intel Core i7,13,40,4,Integrated Graphics,No,Yes,No,1.79,1
487c7a7d-7277-4955-bb4b-79a1e587ff55,Laptop Model B,Offline,0,85.47,52.94,64.67,HP,Intel Core i5,15,40,4,NVIDIA GeForce GTX 1650,Yes,No,No,1.37,1
2d4ff338-9ccd-49e4-962b-6229685f03e5,Laptop Model C,Offline,0,93.27,47.99,47.96,HP,Intel Core i7,13,40,2,Integrated Graphics,Yes,Yes,No,1.14,1
8dedcb14-c084-4e38-bb67-1950a5566f70,Laptop Model C,Active,1,42.09,11.21,79.38,HP,Intel Core i5,13,70,2,Integrated Graphics,Yes,No,Yes,1.81,1
1dc0d33b-0c9c-4ba5-824e-0a12312ace6d,Laptop Model A,Active,1,15.64,18.88,55.74,Dell,Intel Core i5,13,50,2,NVIDIA GeForce GTX 1650,No,Yes,No,1.97,1
be2b8bc5-9b12-4e64-8989-29affdea295f,Laptop Model C,Offline,1,94.11,56.47,26.46,Asus,Intel Core i7,15,70,4,NVIDIA GeForce GTX 1650,No,No,No,2.47,1
4c7ad378-f83b-436d-8583-c8b6135777ce,Laptop Model C,Offline,1,31.47,91.95,86.15,Asus,Intel Core i5,17,60,4,NVIDIA GeForce GTX 1650,No,No,Yes,2.34,1
6ff716ab-6fa2-46bf-8767-9a30aae30beb,Laptop Model C,Offline,1,29.79,86.84,69.5,Asus,AMD Ryzen 7,15,40,2,Integrated Graphics,Yes,Yes,No,1.49,1
9af7c0e6-c253-4dc4-9f10-ca97a631a057,Laptop Model C,Active,0,73.38,93.19,58.84,Asus,AMD Ryzen 7,17,60,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.34,1
39765378-5d29-47e6-aa56-89e7eb0a2569,Laptop Model B,Offline,0,65.66,11.16,44.77,Dell,Intel Core i7,14,40,2,NVIDIA GeForce GTX 1650,No,No,Yes,1.05,0
91608911-ef4f-4c8b-a7ad-1a0e0d4d6189,Laptop Model C,Offline,1,30.06,25.18,64.02,Asus,AMD Ryzen 7,14,50,3,NVIDIA GeForce GTX 1650,No,Yes,No,1.39,1
8543b17e-047a-4679-ac81-a63a6ae50146,Laptop Model C,Active,0,47.95,39.9,11.83,Dell,AMD Ryzen 7,15,70,2,Integrated Graphics,No,No,Yes,1.68,0
851b1f5c-e5c0-4566-8c98-99040066887d,Laptop Model B,Active,1,49.67,76.04,57.8,Lenovo,Intel Core i5,15,50,2,NVIDIA GeForce GTX 1650,Yes,No,No,2.05,1
32c1e73d-4571-4cc0-b4ae-64864b59c5e2,Laptop Model A,Active,0,49.05,59.76,14.47,Lenovo,AMD Ryzen 7,15,60,3,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.66,0
a2d88180-7b7c-408d-b02c-2007a921e9ee,Laptop Model B,Offline,0,14.98,32.81,29.31,HP,AMD Ryzen 7,15,60,3,Integrated Graphics,No,Yes,No,1.46,0
ae880979-4d19-4fe7-afae-529e73c74521,Laptop Model B,Active,0,76.63,79.3,89.5,Lenovo,AMD Ryzen 7,14,70,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.12,0
295566c9-1fcf-472a-9787-f9b2ce0ca54f,Laptop Model A,Offline,1,50.73,55.85,84.62,Asus,Intel Core i7,17,60,2,Integrated Graphics,Yes,No,Yes,1.63,1
720929f8-5f85-4096-9f95-248c0e895c7e,Laptop Model B,Offline,0,65.92,38.17,31.51,Dell,AMD Ryzen 7,13,70,4,Integrated Graphics,Yes,No,Yes,1.52,0
0f3d2bd8-7d6c-4573-a709-6a4325995e55,Laptop Model C,Active,0,46.24,14.09,24.23,Lenovo,Intel Core i7,13,70,2,Integrated Graphics,No,Yes,No,1.35,0
284fa41e-eb4c-4696-9d20-9a57a7d142ab,Laptop Model C,Offline,0,32.27,59.65,55.86,Dell,Intel Core i7,14,40,2,NVIDIA GeForce GTX 1650,No,Yes,No,2.09,0
339e71ce-9b1c-4909-a3fe-4cf7a203d9ea,Laptop Model A,Active,0,73.06,84.47,35.04,Asus,AMD Ryzen 7,14,40,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.88,1
78a04df2-7905-480b-bf8f-9ad7d2ed85c8,Laptop Model A,Offline,1,94.45,26.39,74.74,Asus,Intel Core i5,13,60,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.27,1
c3db2b92-dbcc-4da9-9f8b-b63bd82e65ce,Laptop Model A,Active,0,48.23,88.51,27.3,Lenovo,Intel Core i5,13,40,2,Integrated Graphics,No,Yes,Yes,1.99,1
a40cef55-3db2-4734-8e06-5f27244e23b8,Laptop Model A,Offline,1,48.66,18.35,63.37,Lenovo,AMD Ryzen 7,17,60,2,Integrated Graphics,No,No,No,2.5,1
87342ed9-360f-4c07-81e9-5992e13ecd0a,Laptop Model B,Offline,1,24.42,48.1,59.9,HP,Intel Core i5,14,60,2,Integrated Graphics,Yes,No,Yes,1.63,1
8f9d88a5-62b4-420b-b6f0-280bb5e244bf,Laptop Model A,Active,1,48.6,33.92,18.77,Lenovo,AMD Ryzen 7,14,50,2,NVIDIA GeForce GTX 1650,No,No,Yes,1.07,1
989c1e98-2621-4875-8ddb-6326526b792f,Laptop Model C,Active,1,81.8,73.06,73.15,Dell,AMD Ryzen 7,17,50,3,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.12,1
355d4bf9-3a78-4106-afe0-252eb548c225,Laptop Model B,Active,0,28.36,21.27,39.09,Asus,Intel Core i7,13,70,3,Integrated Graphics,Yes,Yes,Yes,1.54,0
849fe330-cf17-4a5b-b793-4d87094490b3,Laptop Model B,Offline,1,89.49,35.76,16.42,Dell,Intel Core i5,15,40,3,Integrated Graphics,No,No,No,1.95,1
f9ad4c76-9c34-4995-877a-b93715009b78,Laptop Model C,Offline,0,38.71,37.23,91.17,Asus,Intel Core i7,14,60,4,NVIDIA GeForce GTX 1650,No,No,Yes,2.42,1
53e27ad5-a3de-4e13-ad6e-f5697c0b3021,Laptop Model A,Offline,0,68.26,25.89,17.39,HP,Intel Core i5,13,60,4,Integrated Graphics,Yes,Yes,No,1.7,0
002f359e-a697-48ee-a80b-b76e1d990829,Laptop Model C,Active,0,81.0,31.99,86.77,Dell,AMD Ryzen 7,17,60,4,Integrated Graphics,No,Yes,No,1.5,1
197e4db2-6c23-49d2-812a-dd2127405156,Laptop Model C,Active,0,10.09,75.76,64.0,HP,Intel Core i5,14,60,3,Integrated Graphics,Yes,Yes,No,1.36,0
375fb634-ed96-4d6e-972c-a79eaea2a035,Laptop Model C,Active,0,72.92,25.88,16.86,HP,Intel Core i7,15,60,3,Integrated Graphics,No,No,No,1.46,0
007e0632-a97b-4998-a475-e53b733fae16,Laptop Model B,Active,0,76.76,76.36,28.02,Asus,Intel Core i7,17,60,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.89,0
605a7257-4ae0-466d-a9f5-d7f5c21816f5,Laptop Model B,Active,1,57.11,26.81,66.5,Dell,AMD Ryzen 7,13,40,2,Integrated Graphics,No,Yes,Yes,2.18,1
1fd76c3d-c578-4176-b0ab-5ecc0f59d4be,Laptop Model B,Offline,0,55.11,72.37,22.61,Dell,AMD Ryzen 7,14,60,4,Integrated Graphics,No,Yes,Yes,1.64,0
b6998e17-2a9e-4bfe-99e6-148ac1f3e8b9,Laptop Model A,Offline,1,19.59,57.69,49.6,Asus,Intel Core i5,14,70,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.17,1
dae1af00-dfe9-4054-bcd9-2539264a6660,Laptop Model A,Offline,1,42.95,72.34,80.09,Lenovo,Intel Core i5,15,60,3,Integrated Graphics,Yes,Yes,Yes,2.35,1
5ea9fbdc-e64e-4137-bc4a-f4d627dfabb7,Laptop Model A,Offline,0,37.88,38.44,93.14,Asus,AMD Ryzen 7,17,60,3,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.52,1
62f3c1a5-daaf-460d-87ed-3947175b5038,Laptop Model B,Active,0,91.35,17.97,13.98,Dell,AMD Ryzen 7,14,40,3,Integrated Graphics,No,No,No,1.79,1
8488727c-27bc-4a28-9a5b-ded9c65bab30,Laptop Model A,Offline,1,72.02,79.22,24.48,Dell,Intel Core i5,17,40,3,NVIDIA GeForce GTX 1650,No,No,No,1.26,1
a84e705a-b549-470d-b859-9dfa44716464,Laptop Model A,Active,1,48.93,79.44,24.19,HP,Intel Core i5,13,70,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,2.0,1
25e71796-84ba-4246-941b-02a8b5d838ca,Laptop Model A,Offline,0,11.92,89.79,45.56,Asus,AMD Ryzen 7,15,50,3,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,2.5,1
d8c50eda-d35a-4b15-9bbb-2426157878b3,Laptop Model C,Offline,1,64.52,37.54,69.93,Lenovo,Intel Core i7,14,70,3,Integrated Graphics,No,Yes,Yes,2.16,1
6198a17f-96d6-4403-80ca-626083f86eb5,Laptop Model B,Offline,0,73.69,31.35,73.69,Lenovo,AMD Ryzen 7,17,70,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.68,0
8ff0f7b6-443e-4a25-996f-94382dd98d47,Laptop Model A,Offline,0,31.8,34.89,13.61,HP,AMD Ryzen 7,14,70,3,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.7,0
3d789555-d1ee-48df-856d-9620beb334e2,Laptop Model A,Offline,1,62.86,50.42,78.34,Lenovo,AMD Ryzen 7,17,40,4,NVIDIA GeForce GTX 1650,Yes,No,No,1.85,1
1a7217c1-2da3-496e-b0be-990f7d8c37a2,Laptop Model B,Offline,0,86.67,15.6,37.81,Lenovo,Intel Core i5,13,70,2,NVIDIA GeForce GTX 1650,No,Yes,No,1.23,1
a1a62404-0562-43fa-9df1-f91243b0d38d,Laptop Model C,Offline,0,61.71,43.61,81.99,Lenovo,AMD Ryzen 7,13,70,2,Integrated Graphics,No,No,No,1.85,0
40fa5238-176a-4c5d-9d38-f0ecf82da10b,Laptop Model A,Offline,0,31.17,62.48,92.65,HP,AMD Ryzen 7,14,40,4,NVIDIA GeForce GTX 1650,No,No,No,1.17,1
039191aa-8bed-4ab4-9ed6-f539f71e003e,Laptop Model A,Offline,0,18.58,59.4,72.85,Lenovo,Intel Core i5,14,60,4,NVIDIA GeForce GTX 1650,No,No,Yes,1.68,0
7b556668-6a9c-46d4-8ca0-2b6169ea0db7,Laptop Model B,Active,1,23.2,36.11,58.29,Lenovo,Intel Core i7,13,40,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.59,1
5daa25ce-f9de-4e48-b233-29cd16bc2d64,Laptop Model C,Active,0,39.14,38.1,30.56,Asus,Intel Core i5,14,60,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.07,0
4a30e44b-14bd-4bd5-b083-83cc0c16b919,Laptop Model A,Active,1,21.9,58.4,25.91,Asus,Intel Core i5,14,60,4,NVIDIA GeForce GTX 1650,No,Yes,No,2.12,1
7af1e56a-ef71-4927-b72a-de01f4771e95,Laptop Model B,Offline,1,27.17,42.03,50.95,Dell,AMD Ryzen 7,14,40,4,Integrated Graphics,No,Yes,Yes,2.0,1
a020a74e-977e-4916-95ed-a4172bd03576,Laptop Model B,Active,1,70.84,90.59,56.57,Dell,Intel Core i5,13,40,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.23,1
5fa0f6e6-cb85-4bef-b393-3d2c14c4df13,Laptop Model A,Offline,0,27.54,79.04,16.22,Asus,Intel Core i5,17,40,3,Integrated Graphics,No,No,Yes,1.97,0
e8c1e9f2-1e05-405d-9aae-08530258e879,Laptop Model B,Offline,1,14.01,55.55,58.34,HP,Intel Core i5,17,50,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.51,1
f5f63d79-19d4-44fd-910b-7d16086f5bb3,Laptop Model B,Active,1,13.66,76.81,57.57,HP,Intel Core i5,13,60,4,Integrated Graphics,No,Yes,Yes,1.38,1
e5b58359-fc18-46e6-8de3-47d8d0c4e539,Laptop Model B,Active,0,93.09,76.78,74.49,Asus,AMD Ryzen 7,14,60,3,Integrated Graphics,No,No,No,1.95,1
92ebbd42-7d3f-4be5-86c6-271b21066f71,Laptop Model B,Active,1,17.92,88.42,17.57,HP,Intel Core i7,17,70,2,Integrated Graphics,Yes,No,No,1.41,1
83388c39-05d6-4dc0-8d98-0642fcd3f52f,Laptop Model B,Active,0,37.19,48.74,12.66,Asus,Intel Core i5,15,70,2,NVIDIA GeForce GTX 1650,No,No,No,2.29,0
bbed1c20-4f5b-4170-aeea-77c6bd33fda6,Laptop Model C,Active,0,30.65,31.1,73.73,Dell,Intel Core i7,17,60,4,NVIDIA GeForce GTX 1650,No,No,Yes,1.05,0
b55dd6fb-3b6a-42e1-96b6-ae49a6801a75,Laptop Model B,Offline,0,45.9,90.88,73.69,Asus,AMD Ryzen 7,15,70,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,2.35,1
4e98dbfd-8292-4942-8790-53042079276d,Laptop Model B,Offline,0,25.91,87.33,42.19,Lenovo,Intel Core i5,15,50,4,Integrated Graphics,Yes,No,Yes,1.47,1
5b69504b-fb66-41ff-a215-06184cf90799,Laptop Model A,Offline,1,94.93,39.14,39.72,Lenovo,Intel Core i7,17,70,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.11,1
74ca93ec-cfbb-4a13-8e9e-a66b1030aa29,Laptop Model C,Active,0,11.46,77.91,76.52,Dell,AMD Ryzen 7,15,60,2,Integrated Graphics,Yes,No,No,1.49,0
7041e3c6-f58e-41b2-abd7-7c712760060a,Laptop Model C,Active,1,62.57,73.94,66.58,Asus,Intel Core i7,15,70,2,Integrated Graphics,Yes,No,Yes,2.5,1
e117675c-b521-4dff-9338-c78a651d74ca,Laptop Model B,Active,1,93.36,93.81,90.56,Lenovo,Intel Core i5,15,60,2,Integrated Graphics,Yes,No,No,1.81,1
d8574d76-d797-4d6f-9793-4cc8586c18dc,Laptop Model B,Offline,0,24.48,14.04,50.31,Asus,AMD Ryzen 7,13,40,4,Integrated Graphics,Yes,No,No,1.7,0
ea266fe9-34fd-4f9c-9e9b-60a31b5d0669,Laptop Model A,Active,1,53.1,92.48,19.23,Lenovo,Intel Core i5,14,70,4,Integrated Graphics,No,No,Yes,1.89,1
63266e6b-ffff-4e14-93e1-1adc7a68a3b1,Laptop Model A,Active,0,64.97,43.48,78.18,Asus,Intel Core i7,14,60,4,Integrated Graphics,Yes,Yes,Yes,1.39,0
739ad9d6-ed8e-4b37-9b6f-c038f28d3530,Laptop Model B,Offline,0,15.2,93.15,29.55,Dell,AMD Ryzen 7,17,40,4,Integrated Graphics,No,Yes,Yes,1.52,1
18af7001-4219-4225-a615-e64005af62fa,Laptop Model C,Offline,0,35.59,31.61,42.22,HP,Intel Core i5,15,40,3,Integrated Graphics,No,Yes,Yes,1.57,0
5a88e1e4-e2ae-47e4-8d1b-8a74bd6d15ac,Laptop Model A,Offline,0,71.63,15.13,63.54,HP,AMD Ryzen 7,13,50,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.28,0
0f3bf557-0c7f-4dfe-ba40-1b69f13be10e,Laptop Model B,Offline,1,81.45,61.56,60.38,Lenovo,Intel Core i5,13,40,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.84,1
fe2fbdfb-42bf-482f-94a2-d0584f7d9bd6,Laptop Model B,Active,1,77.95,90.07,30.01,Lenovo,Intel Core i5,14,50,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.17,1
be6da2ec-f4d0-4dfd-8f6c-c5d09e5096c7,Laptop Model A,Active,1,61.59,42.28,65.14,Asus,AMD Ryzen 7,15,50,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.42,1
08e8a1be-5c7c-4824-bf46-b2698c5a196f,Laptop Model C,Offline,0,37.22,45.12,20.17,Dell,Intel Core i5,15,70,3,NVIDIA GeForce GTX 1650,Yes,No,No,1.19,0
967fdf52-1178-450a-9af1-7158764c6d80,Laptop Model C,Active,0,42.94,71.52,34.29,Asus,Intel Core i5,17,50,2,Integrated Graphics,No,Yes,No,1.57,0
a5aa8ae2-2702-453c-a349-d4be4498227b,Laptop Model B,Offline,0,50.77,19.65,62.11,Dell,Intel Core i7,14,60,4,Integrated Graphics,Yes,No,No,1.72,0
87f32129-8d33-4cd7-8467-bb4c21bf26b8,Laptop Model C,Active,0,94.31,21.51,37.46,Lenovo,Intel Core i7,13,60,3,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.91,1
cbaa2569-60cf-4779-8377-cf600f9cfff4,Laptop Model B,Active,1,72.75,72.22,65.55,Dell,AMD Ryzen 7,13,60,3,NVIDIA GeForce GTX 1650,No,No,Yes,1.44,1
50c3414d-7640-409f-99ad-2b7838dd0127,Laptop Model A,Offline,0,15.0,87.37,25.45,Lenovo,Intel Core i5,17,50,3,Integrated Graphics,Yes,No,No,1.95,1
31fd658c-5bbf-4c16-81a2-8561e0a60d1d,Laptop Model C,Active,0,51.91,20.93,44.95,Lenovo,AMD Ryzen 7,13,70,3,NVIDIA GeForce GTX 1650,No,No,No,1.98,0
41a9bd97-3d06-4a8b-bc14-cda894d7fee5,Laptop Model A,Offline,1,76.95,31.24,79.12,Dell,Intel Core i5,15,70,4,NVIDIA GeForce GTX 1650,No,Yes,Yes,2.4,1
65511304-d4dd-4237-b7eb-2c8b8f9f8747,Laptop Model A,Offline,0,41.8,92.13,87.45,Dell,Intel Core i5,13,70,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.12,1
2b84ecad-2a0d-4f51-bac9-6d5466eb6409,Laptop Model C,Offline,0,46.15,39.27,90.35,HP,Intel Core i7,17,70,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,2.28,1
63e2ab6a-edab-4203-9602-249ad996f190,Laptop Model B,Offline,0,24.07,33.85,69.19,Asus,Intel Core i5,14,50,2,Integrated Graphics,Yes,No,Yes,1.05,0
5e88e4c7-9d90-46eb-b036-0c585d6d1a36,Laptop Model B,Active,1,88.74,66.86,18.14,Lenovo,Intel Core i7,13,50,2,Integrated Graphics,Yes,Yes,Yes,1.8,1
38638147-36c8-4cbb-a049-da8bbf417842,Laptop Model A,Offline,0,72.69,67.15,33.99,Asus,Intel Core i5,17,70,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.72,0
0c31d50a-33d0-4eea-96bf-1b2ce856d8ea,Laptop Model A,Offline,0,86.22,61.17,38.58,Dell,Intel Core i5,13,60,4,NVIDIA GeForce GTX 1650,Yes,No,No,1.03,1
eef3fd75-056e-4d2a-8379-acde7dd7c8eb,Laptop Model C,Active,1,13.63,12.57,84.67,Dell,Intel Core i5,13,40,3,Integrated Graphics,No,No,No,2.39,1
e01ee37d-e9f7-4d39-89e2-045a8e79c2fe,Laptop Model A,Active,1,91.2,48.99,17.88,HP,Intel Core i7,17,40,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.35,1
ec1eca06-bc57-48d3-b88d-4ef40bc13586,Laptop Model B,Offline,0,69.22,82.51,87.79,Dell,Intel Core i5,15,70,2,Integrated Graphics,Yes,No,No,1.28,1
19a80c76-6a76-45a7-b140-d47bd83dbf1f,Laptop Model B,Active,0,63.61,89.49,50.62,Asus,AMD Ryzen 7,15,50,2,NVIDIA GeForce GTX 1650,No,Yes,No,2.05,1
b7529b6d-9410-443b-9346-d05c744f0a8b,Laptop Model A,Active,1,26.45,46.97,89.43,Dell,Intel Core i7,15,60,4,Integrated Graphics,Yes,Yes,No,1.98,1
6c0c8ec2-08bb-404c-bef1-ce631e5f0eba,Laptop Model A,Active,1,24.69,85.19,57.21,Dell,Intel Core i5,15,70,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.83,1
6d536a75-e012-45ca-8b25-4aa29f388007,Laptop Model B,Active,1,11.86,89.55,92.22,Dell,Intel Core i5,13,50,2,Integrated Graphics,No,No,Yes,1.43,1
bb586ad0-d07d-411d-a7a3-ab09933fbedd,Laptop Model C,Offline,1,65.2,31.57,39.13,HP,Intel Core i5,17,50,2,Integrated Graphics,Yes,No,No,2.4,1
6c914dd2-527b-43ce-96a0-557467b8b36a,Laptop Model A,Active,1,24.85,50.19,42.85,Lenovo,Intel Core i5,17,50,4,Integrated Graphics,No,No,No,1.39,1
5df725ce-9b8d-4473-8078-46091a8fe7e8,Laptop Model C,Offline,0,89.56,45.04,44.3,Lenovo,Intel Core i7,15,70,2,Integrated Graphics,No,No,No,2.22,1
